ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
25/06/2026,Adult,Beaumont Hospital,"5,221","3,462","1,944","1,909","12,536"
25/06/2026,Adult,Cavan General Hospital,407,33,0,2,442
25/06/2026,Adult,Connolly Hospital Blanchardstown,"1,592",486,60,9,"2,146"
25/06/2026,Adult,Coombe Women and Infants University Hospital,14,2,0,0,16
25/06/2026,Adult,Cork University Hospital,"1,044",368,194,133,"1,739"
25/06/2026,Adult,Cork University Maternity Hospital,598,85,6,0,689
25/06/2026,Adult,Croom Orthopaedic Hospital,540,138,203,40,921
25/06/2026,Adult,Ennis Hospital,532,221,69,0,823
25/06/2026,Adult,Galway University Hospitals,"6,696","3,342","1,261","2,392","13,691"
25/06/2026,Adult,Kilcreene Regional Orthopaedic Hospital,551,218,41,0,810
25/06/2026,Adult,Letterkenny University Hospital,"2,539","1,006",129,33,"3,707"
25/06/2026,Adult,Louth County Hospital,646,52,0,0,698
25/06/2026,Adult,Mallow General Hospital,191,122,3,0,316
25/06/2026,Adult,Mater Misericordiae University Hospital,"5,758","2,748","1,143","1,441","11,090"
25/06/2026,Adult,Mayo University Hospital,900,218,36,4,"1,158"
25/06/2026,Adult,Mercy University Hospital,728,300,78,17,"1,123"
25/06/2026,Adult,Midland Regional Hospital Mullingar,508,135,8,2,652
25/06/2026,Adult,Midland Regional Hospital Portlaoise,208,99,19,18,344
25/06/2026,Adult,Midland Regional Hospital Tullamore,"1,403",882,331,223,"2,838"
25/06/2026,Adult,Naas General Hospital,303,109,33,6,451
25/06/2026,Adult,National Maternity Hospital (Holles Street),322,132,45,60,559
