ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
25/11/2021,Adult,Kilcreene Regional Orthopaedic Hospital,308,7,0,2,317
25/11/2021,Adult,Letterkenny University Hospital,"1,234",286,464,621,"2,605"
25/11/2021,Adult,Louth County Hospital,381,54,8,2,446
25/11/2021,Adult,Mallow General Hospital,136,35,13,14,197
25/11/2021,Adult,Mater Misericordiae University Hospital,"3,612",809,330,927,"5,677"
25/11/2021,Adult,Mayo University Hospital,585,195,132,442,"1,355"
25/11/2021,Adult,Mercy University Hospital,663,215,104,229,"1,211"
25/11/2021,Adult,Midland Regional Hospital Mullingar,579,221,129,75,"1,005"
25/11/2021,Adult,Midland Regional Hospital Portlaoise,265,104,93,79,541
25/11/2021,Adult,Midland Regional Hospital Tullamore,551,259,55,124,990
25/11/2021,Adult,Naas General Hospital,195,42,18,20,276
25/11/2021,Adult,National Orthopaedic Hospital Cappagh,"1,250",104,12,19,"1,386"
25/11/2021,Adult,Nenagh Hospital,458,229,145,294,"1,127"
25/11/2021,Adult,Our Lady of Lourdes Hospital Drogheda,597,150,49,17,812
25/11/2021,Adult,Our Lady's Hospital Navan,611,102,48,43,805
25/11/2021,Adult,Portiuncula University Hospital,391,69,26,12,498
25/11/2021,Adult,Roscommon University Hospital,218,186,97,112,614
25/11/2021,Adult,Royal Victoria Eye and Ear Hospital,"1,558",181,82,87,"1,908"
25/11/2021,Adult,Sligo University Hospital,"1,656",501,263,309,"2,729"
25/11/2021,Adult,South Infirmary Victoria University Hospital,"1,724",402,203,131,"2,460"
25/11/2021,Adult,St. Columcille's Hospital,505,115,41,17,677
25/11/2021,Adult,St. James's Hospital,"3,048","1,032",507,"1,377","5,964"
25/11/2021,Adult,St. John's Hospital Limerick,580,250,174,274,"1,278"
25/11/2021,Adult,St. Luke's General Hospital Kilkenny,383,135,76,87,682
25/11/2021,Adult,St. Michael's Hospital,571,100,29,34,734
25/11/2021,Adult,St. Vincent's University Hospital,"1,942",565,288,373,"3,168"
25/11/2021,Adult,Tallaght University Hospital,"2,131",569,256,422,"3,377"
25/11/2021,Adult,Tipperary University Hospital,203,13,0,0,216
25/11/2021,Adult,University Hospital Kerry,350,148,48,71,617
25/11/2021,Adult,University Hospital Limerick,980,276,132,295,"1,682"
25/11/2021,Adult,University Hospital Waterford,"2,231",543,312,986,"4,072"
25/11/2021,Adult,Wexford General Hospital,713,169,71,38,991
25/11/2021,Child,Beaumont Hospital,19,13,8,13,53
25/11/2021,Child,Children's Health Ireland,"2,527","1,294",661,"1,172","5,653"
25/11/2021,Child,Cork University Hospital,67,16,14,19,117
25/11/2021,Child,Galway University Hospitals,148,70,48,82,348
25/11/2021,Child,Letterkenny University Hospital,30,8,8,20,66
25/11/2021,Child,Mayo University Hospital,4,8,6,4,21
25/11/2021,Child,Mercy University Hospital,87,35,7,4,133
25/11/2021,Child,Midland Regional Hospital Mullingar,50,4,0,0,54
25/11/2021,Child,Midland Regional Hospital Tullamore,92,0,0,0,92
25/11/2021,Child,National Orthopaedic Hospital Cappagh,202,34,14,19,269
25/11/2021,Child,Nenagh Hospital,35,4,4,14,56
25/11/2021,Child,Our Lady of Lourdes Hospital Drogheda,58,9,2,5,75
25/11/2021,Child,Portiuncula University Hospital,26,2,0,2,30
25/11/2021,Child,Royal Victoria Eye and Ear Hospital,42,6,6,12,65
25/11/2021,Child,Sligo University Hospital,80,22,11,14,127
25/11/2021,Child,Small Volume Hospitals,40,6,4,6,55
25/11/2021,Child,South Infirmary Victoria University Hospital,84,16,6,6,112
25/11/2021,Child,University Hospital Kerry,18,4,2,2,25
25/11/2021,Child,University Hospital Limerick,76,16,16,63,172
25/11/2021,Child,University Hospital Waterford,74,17,4,15,110
25/11/2021,Child,Wexford General Hospital,24,0,0,0,24
23/12/2021,Adult,Bantry General Hospital,72,13,8,4,97
23/12/2021,Adult,Beaumont Hospital,"3,921",755,2,2,"4,680"
23/12/2021,Adult,Cavan General Hospital,321,2,0,0,323
23/12/2021,Adult,Connolly Hospital Blanchardstown,904,52,0,0,956
23/12/2021,Adult,Coombe Women and Infants University Hospital,179,48,24,2,253
23/12/2021,Adult,Cork University Hospital,703,227,145,219,"1,294"
23/12/2021,Adult,Cork University Maternity Hospital,251,73,74,77,475
23/12/2021,Adult,Croom Orthopaedic Hospital,510,138,69,38,755
23/12/2021,Adult,Ennis Hospital,133,34,4,2,173
23/12/2021,Adult,Galway University Hospitals,"4,105","1,414",948,"1,923","8,390"
23/12/2021,Adult,Kilcreene Regional Orthopaedic Hospital,322,0,0,0,322
23/12/2021,Adult,Letterkenny University Hospital,"1,251",262,443,549,"2,506"
23/12/2021,Adult,Louth County Hospital,388,25,9,2,424
23/12/2021,Adult,Mallow General Hospital,124,25,15,14,179
23/12/2021,Adult,Mater Misericordiae University Hospital,"3,427",839,379,943,"5,589"
23/12/2021,Adult,Mayo University Hospital,628,147,108,304,"1,188"
23/12/2021,Adult,Mercy University Hospital,734,189,113,199,"1,235"
23/12/2021,Adult,Midland Regional Hospital Mullingar,647,239,134,71,"1,091"
23/12/2021,Adult,Midland Regional Hospital Portlaoise,304,92,97,82,575
23/12/2021,Adult,Midland Regional Hospital Tullamore,717,207,71,125,"1,120"
23/12/2021,Adult,Naas General Hospital,197,41,18,18,274
23/12/2021,Adult,National Orthopaedic Hospital Cappagh,"1,264",126,17,18,"1,425"
23/12/2021,Adult,Nenagh Hospital,394,109,117,200,820
23/12/2021,Adult,Our Lady of Lourdes Hospital Drogheda,665,144,31,2,842
23/12/2021,Adult,Our Lady's Hospital Navan,699,138,57,48,942
23/12/2021,Adult,Portiuncula University Hospital,411,73,30,8,523
23/12/2021,Adult,Roscommon University Hospital,251,146,49,90,536
23/12/2021,Adult,Royal Victoria Eye and Ear Hospital,"1,512",151,91,76,"1,830"
23/12/2021,Adult,Sligo University Hospital,"1,627",438,312,252,"2,630"
23/12/2021,Adult,South Infirmary Victoria University Hospital,"1,811",411,213,90,"2,526"
23/12/2021,Adult,St. Columcille's Hospital,530,103,39,16,689
23/12/2021,Adult,St. James's Hospital,"2,911",939,552,"1,312","5,714"
23/12/2021,Adult,St. John's Hospital Limerick,640,182,193,244,"1,260"
23/12/2021,Adult,St. Luke's General Hospital Kilkenny,417,177,84,93,771
23/12/2021,Adult,St. Michael's Hospital,569,117,35,34,756
23/12/2021,Adult,St. Vincent's University Hospital,"1,966",558,317,338,"3,178"
23/12/2021,Adult,Tallaght University Hospital,"2,178",538,226,355,"3,298"
23/12/2021,Adult,Tipperary University Hospital,165,14,2,0,181
23/12/2021,Adult,University Hospital Kerry,363,132,64,75,635
23/12/2021,Adult,University Hospital Limerick,"1,155",220,115,198,"1,688"
23/12/2021,Adult,University Hospital Waterford,"2,515",525,347,974,"4,361"
23/12/2021,Adult,Wexford General Hospital,658,230,80,43,"1,011"
23/12/2021,Child,Beaumont Hospital,22,13,0,0,35
23/12/2021,Child,Children's Health Ireland,"2,872","1,221",731,"1,111","5,935"
23/12/2021,Child,Cork University Hospital,59,15,10,19,102
23/12/2021,Child,Galway University Hospitals,177,58,50,61,346
23/12/2021,Child,Letterkenny University Hospital,28,8,15,20,71
23/12/2021,Child,Mercy University Hospital,93,20,12,4,129
23/12/2021,Child,Midland Regional Hospital Mullingar,49,6,0,0,55
23/12/2021,Child,Midland Regional Hospital Tullamore,122,2,0,0,124
23/12/2021,Child,National Orthopaedic Hospital Cappagh,199,36,14,20,269
23/12/2021,Child,Nenagh Hospital,32,2,0,2,35
23/12/2021,Child,Our Lady of Lourdes Hospital Drogheda,75,6,4,2,87
23/12/2021,Child,Portiuncula University Hospital,39,0,4,2,44
23/12/2021,Child,Royal Victoria Eye and Ear Hospital,40,6,6,11,62
23/12/2021,Child,Sligo University Hospital,85,15,13,12,125
23/12/2021,Child,Small Volume Hospitals,57,8,8,10,81
23/12/2021,Child,South Infirmary Victoria University Hospital,103,14,2,4,123
23/12/2021,Child,University Hospital Kerry,19,9,2,2,31
23/12/2021,Child,University Hospital Limerick,92,17,16,24,149
23/12/2021,Child,University Hospital Waterford,107,13,6,15,141
